label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
M,0.000000,0.000000,0.160285,-0.140306,0.236088,-0.461289,0.123149,-0.692187,0.009444,-0.814887,0.236115,-0.684635,0.281855,-0.898683,0.254779,-0.743072,0.220635,-0.578631,0.125190,-0.720940,0.173604,-1.000000,0.167864,-0.779265,0.150654,-0.594291,0.011797,-0.704931,0.040956,-0.972269,0.069487,-0.724276,0.070650,-0.557625,-0.103949,-0.635325,-0.049853,-0.751899,-0.011808,-0.580319,-0.006343,-0.482034
M,0.000000,0.000000,0.163349,-0.151562,0.232877,-0.473591,0.125386,-0.700143,0.011665,-0.812223,0.228104,-0.694876,0.273848,-0.904780,0.253826,-0.754952,0.222142,-0.593768,0.119153,-0.725703,0.160629,-1.000000,0.165123,-0.785012,0.151872,-0.598885,0.006199,-0.704085,0.034278,-0.972900,0.070370,-0.731210,0.072931,-0.558441,-0.109813,-0.629500,-0.054616,-0.759243,-0.012055,-0.591970,-0.005832,-0.483504
M,0.000000,0.000000,0.157778,-0.144631,0.226498,-0.467494,0.115421,-0.686421,0.003847,-0.799570,0.216102,-0.688203,0.269156,-0.896517,0.247704,-0.748853,0.209688,-0.594297,0.107158,-0.718007,0.154068,-1.000000,0.159912,-0.786903,0.143670,-0.603153,-0.004028,-0.696194,0.028451,-0.965463,0.067464,-0.720606,0.066740,-0.554440,-0.117002,-0.621344,-0.053804,-0.736058,-0.011191,-0.562521,-0.011884,-0.459833
M,0.000000,0.000000,0.158450,-0.148371,0.225026,-0.459777,0.116757,-0.676251,0.009499,-0.804827,0.211710,-0.680556,0.263197,-0.902281,0.246294,-0.752413,0.214062,-0.586021,0.102075,-0.707907,0.149191,-1.000000,0.154954,-0.787069,0.141591,-0.596572,-0.008919,-0.686824,0.023324,-0.960975,0.062091,-0.719488,0.064856,-0.546326,-0.120446,-0.613914,-0.059510,-0.734674,-0.015994,-0.561533,-0.013126,-0.450584
M,0.000000,0.000000,0.159796,-0.151153,0.227123,-0.467213,0.115710,-0.678027,0.000403,-0.794842,0.206202,-0.684066,0.264518,-0.898299,0.246830,-0.744445,0.212927,-0.579981,0.098964,-0.713440,0.153768,-1.000000,0.158952,-0.783027,0.141564,-0.593362,-0.010890,-0.695816,0.025651,-0.961976,0.064895,-0.718520,0.062780,-0.549399,-0.121159,-0.625455,-0.052583,-0.722728,-0.010634,-0.550612,-0.015553,-0.451718
M,0.000000,0.000000,0.158628,-0.153675,0.226716,-0.461936,0.119192,-0.676003,0.007313,-0.793743,0.208767,-0.679115,0.265732,-0.895291,0.244730,-0.743324,0.210389,-0.577711,0.100821,-0.709303,0.155011,-1.000000,0.157679,-0.783752,0.140228,-0.593251,-0.009183,-0.692167,0.025664,-0.960011,0.064286,-0.718621,0.063810,-0.548467,-0.120314,-0.620139,-0.055123,-0.727170,-0.012270,-0.557740,-0.013801,-0.455374
M,0.000000,0.000000,0.160037,-0.148037,0.233175,-0.456687,0.125825,-0.675033,0.012245,-0.790544,0.213970,-0.676702,0.271843,-0.892190,0.247859,-0.740640,0.213316,-0.577245,0.106376,-0.710056,0.161846,-1.000000,0.161136,-0.786981,0.143974,-0.597353,-0.004535,-0.696294,0.031649,-0.963488,0.067158,-0.721354,0.068379,-0.550695,-0.116276,-0.629435,-0.051639,-0.731748,-0.010742,-0.557388,-0.011351,-0.453703
M,0.000000,0.000000,0.160722,-0.142411,0.235481,-0.457459,0.128112,-0.677267,0.014511,-0.799761,0.215154,-0.676953,0.272828,-0.894339,0.252306,-0.741269,0.217766,-0.575522,0.106233,-0.712056,0.163160,-1.000000,0.163361,-0.779075,0.144029,-0.588245,-0.004101,-0.698610,0.033498,-0.960747,0.067921,-0.715489,0.065044,-0.547004,-0.115328,-0.630972,-0.046964,-0.721564,-0.007820,-0.547319,-0.013654,-0.450420
M,0.000000,0.000000,0.159930,-0.139889,0.235705,-0.456645,0.132426,-0.676963,0.018718,-0.792808,0.218833,-0.680062,0.274377,-0.894638,0.249478,-0.739358,0.212274,-0.574337,0.110158,-0.715303,0.162463,-1.000000,0.160567,-0.777758,0.142346,-0.586196,-0.000929,-0.701174,0.034739,-0.963169,0.068240,-0.715543,0.067118,-0.545259,-0.113044,-0.633405,-0.048082,-0.731591,-0.009169,-0.555354,-0.011492,-0.453012
M,0.000000,0.000000,0.161391,-0.141691,0.239318,-0.454096,0.137259,-0.674076,0.025676,-0.795671,0.217600,-0.681270,0.275511,-0.893102,0.250214,-0.735457,0.212395,-0.571179,0.108896,-0.714784,0.160681,-1.000000,0.161088,-0.775227,0.143695,-0.584889,-0.002061,-0.700008,0.033782,-0.962772,0.069297,-0.712718,0.068621,-0.543255,-0.113429,-0.631242,-0.048533,-0.730743,-0.008276,-0.554277,-0.010770,-0.453120
M,0.000000,0.000000,0.161177,-0.140825,0.237441,-0.450663,0.133975,-0.674870,0.023382,-0.802151,0.224237,-0.684369,0.276243,-0.889734,0.248756,-0.735724,0.211965,-0.574403,0.113228,-0.718535,0.161219,-1.000000,0.160067,-0.776003,0.143756,-0.586205,0.000287,-0.700699,0.033246,-0.960304,0.068006,-0.709015,0.069188,-0.541632,-0.112573,-0.628632,-0.051414,-0.733008,-0.010739,-0.556382,-0.009546,-0.456429
M,0.000000,0.000000,0.161455,-0.141842,0.235851,-0.450682,0.132585,-0.673524,0.025246,-0.804891,0.223224,-0.682122,0.277454,-0.890105,0.252138,-0.739951,0.214635,-0.577236,0.113654,-0.718672,0.163634,-1.000000,0.162030,-0.779357,0.144786,-0.588324,0.002613,-0.703466,0.037368,-0.961698,0.069616,-0.710709,0.069708,-0.541105,-0.109221,-0.634354,-0.047475,-0.734156,-0.008041,-0.557986,-0.006634,-0.458317
M,0.000000,0.000000,0.161014,-0.141493,0.236129,-0.450280,0.130657,-0.675361,0.020784,-0.805915,0.225391,-0.686819,0.278582,-0.893705,0.252118,-0.738481,0.215943,-0.573703,0.115294,-0.721318,0.164106,-1.000000,0.162325,-0.776513,0.146160,-0.588202,0.002993,-0.704322,0.036199,-0.960134,0.069559,-0.707799,0.071243,-0.539397,-0.110302,-0.632794,-0.050288,-0.738814,-0.009582,-0.561353,-0.006487,-0.460577
M,0.000000,0.000000,0.161254,-0.141549,0.236674,-0.448982,0.131109,-0.673899,0.022399,-0.805485,0.224933,-0.684133,0.279466,-0.891557,0.253255,-0.741655,0.215898,-0.577479,0.115098,-0.720151,0.163963,-1.000000,0.162913,-0.780438,0.146158,-0.590042,0.003217,-0.703398,0.037026,-0.959477,0.070228,-0.709761,0.071582,-0.540975,-0.109633,-0.632114,-0.048191,-0.732619,-0.007991,-0.557944,-0.006109,-0.457820
M,0.000000,0.000000,0.160696,-0.145101,0.234213,-0.453083,0.126486,-0.675982,0.016360,-0.804065,0.222443,-0.683183,0.276063,-0.893200,0.250568,-0.743729,0.214655,-0.580246,0.112475,-0.717562,0.161481,-1.000000,0.161101,-0.780933,0.144281,-0.592605,0.000407,-0.701066,0.034101,-0.962325,0.067927,-0.713116,0.069063,-0.543409,-0.112418,-0.629385,-0.051737,-0.737946,-0.010591,-0.563525,-0.008152,-0.460803
M,0.000000,0.000000,0.160043,-0.141441,0.235714,-0.455944,0.129604,-0.682084,0.018844,-0.806326,0.223104,-0.683987,0.276659,-0.893302,0.250064,-0.738546,0.213898,-0.574733,0.112735,-0.718863,0.162437,-1.000000,0.160655,-0.777368,0.143846,-0.588181,0.000801,-0.703312,0.034951,-0.963330,0.068125,-0.711115,0.068930,-0.543218,-0.112198,-0.634071,-0.050157,-0.736705,-0.010178,-0.559401,-0.009185,-0.458888
M,0.000000,0.000000,0.160449,-0.140043,0.237359,-0.451912,0.135812,-0.678197,0.030461,-0.811692,0.225023,-0.677855,0.278988,-0.889822,0.252767,-0.736082,0.216143,-0.572575,0.115415,-0.715775,0.166132,-1.000000,0.162742,-0.775458,0.145092,-0.586564,0.003610,-0.702322,0.039698,-0.963251,0.069931,-0.709456,0.069147,-0.540905,-0.109724,-0.635345,-0.048419,-0.741586,-0.009738,-0.563122,-0.008934,-0.463150
M,0.000000,0.000000,0.161078,-0.138509,0.239009,-0.456388,0.135444,-0.683896,0.026442,-0.813609,0.227389,-0.681190,0.282985,-0.887589,0.253243,-0.730849,0.213592,-0.567718,0.117374,-0.719303,0.168766,-1.000000,0.164150,-0.773899,0.146729,-0.584119,0.005468,-0.706274,0.041246,-0.966560,0.072479,-0.711615,0.072922,-0.543504,-0.107440,-0.639215,-0.044628,-0.737638,-0.005907,-0.557609,-0.005097,-0.458401
M,0.000000,0.000000,0.162757,-0.140288,0.240725,-0.454996,0.135720,-0.684517,0.028179,-0.814989,0.231181,-0.680290,0.285978,-0.889213,0.257469,-0.735144,0.219798,-0.571316,0.120747,-0.719811,0.173091,-1.000000,0.167924,-0.778833,0.149832,-0.588835,0.008654,-0.708494,0.046134,-0.967337,0.074975,-0.714197,0.074578,-0.544049,-0.104810,-0.641927,-0.042793,-0.740560,-0.004533,-0.562144,-0.002574,-0.461327
M,0.000000,0.000000,0.161838,-0.139229,0.239824,-0.453861,0.134607,-0.684773,0.026711,-0.814031,0.232790,-0.680969,0.286455,-0.889816,0.257424,-0.736557,0.220251,-0.571848,0.122369,-0.719471,0.173229,-1.000000,0.167853,-0.776569,0.149856,-0.585603,0.009995,-0.706564,0.044956,-0.966426,0.074497,-0.712476,0.074283,-0.541155,-0.104184,-0.639116,-0.045305,-0.746301,-0.006798,-0.568634,-0.003852,-0.465760
M,0.000000,0.000000,0.161779,-0.140335,0.239183,-0.455520,0.134089,-0.687656,0.027267,-0.818475,0.234422,-0.682254,0.286863,-0.889264,0.257432,-0.739449,0.219961,-0.575058,0.123259,-0.720537,0.173112,-1.000000,0.167396,-0.778397,0.149204,-0.588128,0.009949,-0.706721,0.044645,-0.966325,0.073815,-0.711513,0.074119,-0.540498,-0.104445,-0.639000,-0.045987,-0.749633,-0.008297,-0.569757,-0.005937,-0.466199
M,0.000000,0.000000,0.162080,-0.139919,0.239633,-0.456874,0.134958,-0.688326,0.028904,-0.818464,0.233790,-0.681322,0.287182,-0.890477,0.257900,-0.737196,0.219003,-0.572062,0.123121,-0.719249,0.174123,-1.000000,0.168418,-0.776369,0.149693,-0.586753,0.010107,-0.705897,0.045237,-0.968438,0.074779,-0.712079,0.074946,-0.540243,-0.104912,-0.639246,-0.047365,-0.753228,-0.008110,-0.572844,-0.003811,-0.466590
M,0.000000,0.000000,0.162204,-0.138793,0.240987,-0.453772,0.137702,-0.686165,0.031321,-0.817388,0.234124,-0.684089,0.287643,-0.889241,0.258344,-0.736319,0.220135,-0.571752,0.123394,-0.722792,0.173922,-1.000000,0.168544,-0.774561,0.149802,-0.585231,0.010511,-0.709405,0.045351,-0.967666,0.074850,-0.709011,0.074820,-0.538194,-0.104598,-0.641520,-0.046332,-0.750998,-0.007386,-0.568596,-0.003683,-0.464922
M,0.000000,0.000000,0.162981,-0.136971,0.242684,-0.452603,0.139487,-0.685079,0.031830,-0.814683,0.234738,-0.684153,0.288611,-0.890903,0.261974,-0.737763,0.224972,-0.572563,0.124759,-0.723181,0.177043,-1.000000,0.173117,-0.777426,0.153782,-0.589042,0.011667,-0.710646,0.047847,-0.968151,0.078056,-0.712115,0.077461,-0.540372,-0.103138,-0.642718,-0.043658,-0.749022,-0.004269,-0.567545,-0.001207,-0.462374
M,0.000000,0.000000,0.164032,-0.137461,0.243531,-0.452623,0.142853,-0.685954,0.035806,-0.814118,0.237987,-0.684767,0.290187,-0.891634,0.263706,-0.736825,0.227607,-0.574456,0.127400,-0.725846,0.178974,-1.000000,0.174110,-0.775473,0.155780,-0.590349,0.014151,-0.714360,0.050680,-0.971681,0.078204,-0.713219,0.076277,-0.544790,-0.101328,-0.648839,-0.041746,-0.752123,-0.005545,-0.568685,-0.004557,-0.468034
M,0.000000,0.000000,0.162520,-0.142465,0.241597,-0.452773,0.145884,-0.686107,0.041192,-0.813118,0.234619,-0.684106,0.286571,-0.894460,0.262734,-0.742544,0.227676,-0.581548,0.125521,-0.723054,0.175369,-1.000000,0.172249,-0.779756,0.154390,-0.595182,0.012442,-0.709781,0.046980,-0.971960,0.075839,-0.716293,0.075075,-0.544887,-0.103969,-0.642094,-0.048702,-0.761337,-0.010412,-0.581169,-0.007418,-0.472503
M,0.000000,0.000000,0.161799,-0.142508,0.242056,-0.455706,0.142776,-0.685982,0.032654,-0.798464,0.236202,-0.687688,0.286768,-0.895473,0.260674,-0.740222,0.226724,-0.579555,0.126587,-0.725081,0.176617,-1.000000,0.171371,-0.775452,0.153980,-0.591421,0.012991,-0.710742,0.046599,-0.972772,0.075075,-0.714649,0.074931,-0.544271,-0.103725,-0.641738,-0.050429,-0.759702,-0.012605,-0.579740,-0.008165,-0.474246
M,0.000000,0.000000,0.163473,-0.143205,0.242627,-0.457341,0.144320,-0.689870,0.036382,-0.806571,0.236071,-0.683104,0.288338,-0.890971,0.259237,-0.740645,0.223160,-0.581944,0.127111,-0.723268,0.177679,-1.000000,0.170959,-0.780978,0.152441,-0.594805,0.014254,-0.711740,0.048773,-0.973496,0.075906,-0.719812,0.075320,-0.547571,-0.101420,-0.644862,-0.046464,-0.760060,-0.009564,-0.581741,-0.006613,-0.474853
M,0.000000,0.000000,0.163676,-0.141120,0.243423,-0.456650,0.142542,-0.690969,0.034171,-0.811603,0.237777,-0.684587,0.290192,-0.893317,0.261805,-0.737983,0.225649,-0.577816,0.128217,-0.722990,0.179334,-1.000000,0.173282,-0.776198,0.154612,-0.592054,0.014708,-0.710192,0.048862,-0.973426,0.077147,-0.715537,0.076911,-0.543726,-0.101790,-0.643812,-0.048208,-0.762226,-0.009515,-0.580146,-0.004457,-0.472901
M,0.000000,0.000000,0.162997,-0.142734,0.241636,-0.456493,0.140878,-0.688597,0.031629,-0.808083,0.234996,-0.688155,0.287571,-0.892967,0.259201,-0.735798,0.222043,-0.575576,0.125232,-0.726642,0.175441,-1.000000,0.170614,-0.773499,0.152393,-0.588067,0.011753,-0.712804,0.046555,-0.970902,0.076182,-0.713609,0.075659,-0.542773,-0.104483,-0.644272,-0.049315,-0.758410,-0.009681,-0.577443,-0.004861,-0.472084
M,0.000000,0.000000,0.164465,-0.140794,0.243035,-0.452710,0.141405,-0.687641,0.033652,-0.814470,0.235265,-0.680569,0.289354,-0.887774,0.258565,-0.735092,0.220602,-0.572892,0.125095,-0.720528,0.176984,-1.000000,0.170849,-0.777362,0.152567,-0.587766,0.012096,-0.708757,0.047870,-0.968944,0.077086,-0.713939,0.077335,-0.541682,-0.103081,-0.643061,-0.044116,-0.753859,-0.004951,-0.573607,-0.000595,-0.468299
M,0.000000,0.000000,0.163260,-0.139506,0.243549,-0.453451,0.144098,-0.688098,0.037727,-0.810766,0.237697,-0.683023,0.289823,-0.889636,0.260983,-0.736085,0.223886,-0.574938,0.127606,-0.723174,0.179182,-1.000000,0.172932,-0.776042,0.154432,-0.589666,0.014703,-0.710953,0.050292,-0.971675,0.078800,-0.716421,0.078694,-0.544177,-0.101198,-0.643401,-0.044618,-0.759198,-0.005996,-0.579781,-0.001313,-0.472893
M,0.000000,0.000000,0.163318,-0.138256,0.245325,-0.452807,0.147777,-0.686822,0.041484,-0.806671,0.237287,-0.685179,0.289687,-0.892485,0.262610,-0.737749,0.226735,-0.576336,0.127111,-0.723719,0.178072,-1.000000,0.173571,-0.774740,0.155773,-0.588951,0.013563,-0.710749,0.048811,-0.972608,0.078161,-0.714639,0.077545,-0.541826,-0.102603,-0.642770,-0.047276,-0.762448,-0.008286,-0.581295,-0.004071,-0.473901
M,0.000000,0.000000,0.164155,-0.139726,0.244641,-0.455585,0.146836,-0.690052,0.040222,-0.807239,0.237327,-0.682076,0.290477,-0.891092,0.260702,-0.739551,0.223913,-0.579676,0.127826,-0.721033,0.178931,-1.000000,0.173386,-0.778910,0.155049,-0.592669,0.014378,-0.708770,0.049754,-0.975097,0.078346,-0.720649,0.077291,-0.548015,-0.101431,-0.642551,-0.046082,-0.763099,-0.008125,-0.584461,-0.005027,-0.475830
M,0.000000,0.000000,0.163674,-0.145164,0.242384,-0.456624,0.146533,-0.688241,0.039987,-0.805994,0.233269,-0.682930,0.287438,-0.893704,0.262070,-0.745193,0.225624,-0.584488,0.123871,-0.719754,0.175101,-1.000000,0.172485,-0.783254,0.153864,-0.596775,0.011178,-0.706453,0.045809,-0.976345,0.077408,-0.725348,0.076640,-0.548528,-0.104551,-0.638607,-0.049281,-0.767481,-0.008444,-0.592650,-0.003476,-0.479880
M,0.000000,0.000000,0.163678,-0.138682,0.244835,-0.452461,0.149212,-0.687455,0.043862,-0.814316,0.234858,-0.678062,0.291111,-0.887709,0.263306,-0.742850,0.224838,-0.584194,0.125232,-0.718342,0.178758,-1.000000,0.174237,-0.782321,0.153906,-0.592905,0.012318,-0.707680,0.050963,-0.971102,0.079561,-0.717542,0.076973,-0.542960,-0.102478,-0.642244,-0.041821,-0.755661,-0.004193,-0.576273,-0.003278,-0.467845
M,0.000000,0.000000,0.164187,-0.139156,0.244105,-0.453551,0.142990,-0.685870,0.035250,-0.811684,0.235153,-0.681313,0.290583,-0.887473,0.262582,-0.739563,0.224644,-0.578185,0.125544,-0.721858,0.178103,-1.000000,0.173876,-0.779542,0.154852,-0.590543,0.012662,-0.710353,0.049110,-0.969267,0.078721,-0.715978,0.077494,-0.544048,-0.102317,-0.643697,-0.042963,-0.748525,-0.004519,-0.571137,-0.002655,-0.467885
M,0.000000,0.000000,0.164174,-0.137538,0.245942,-0.453570,0.146418,-0.690121,0.039195,-0.817850,0.237732,-0.682470,0.292409,-0.887535,0.263434,-0.738276,0.222984,-0.578790,0.126842,-0.724341,0.178357,-1.000000,0.173139,-0.777322,0.153640,-0.591457,0.012870,-0.713218,0.048815,-0.971088,0.078825,-0.714724,0.077949,-0.544340,-0.103631,-0.646338,-0.043326,-0.755468,-0.003801,-0.574956,-0.001224,-0.471495
M,0.000000,0.000000,0.163543,-0.133922,0.246055,-0.450754,0.148016,-0.685542,0.041651,-0.815197,0.237110,-0.683980,0.292239,-0.885523,0.263402,-0.734857,0.224028,-0.575383,0.126845,-0.725648,0.179036,-1.000000,0.173218,-0.776904,0.153860,-0.590244,0.013409,-0.714499,0.049977,-0.966951,0.078178,-0.710032,0.076754,-0.542747,-0.101828,-0.648539,-0.041318,-0.748295,-0.005255,-0.566710,-0.005208,-0.467918
M,0.000000,0.000000,0.163291,-0.131995,0.246491,-0.450890,0.146870,-0.687306,0.038340,-0.814682,0.236886,-0.685497,0.292232,-0.885697,0.262628,-0.733654,0.224050,-0.573746,0.126607,-0.726809,0.179670,-1.000000,0.173170,-0.773768,0.153490,-0.586151,0.013209,-0.715309,0.050146,-0.967464,0.078200,-0.708463,0.076844,-0.540656,-0.101935,-0.649003,-0.040794,-0.747283,-0.005071,-0.564914,-0.004926,-0.466146
M,0.000000,0.000000,0.163825,-0.135681,0.247311,-0.454164,0.147506,-0.689084,0.036019,-0.809405,0.237794,-0.685195,0.292924,-0.886744,0.263846,-0.734545,0.224736,-0.572597,0.128276,-0.726925,0.180874,-1.000000,0.174362,-0.776111,0.154596,-0.586712,0.014959,-0.716052,0.051137,-0.970661,0.080196,-0.713296,0.079567,-0.542071,-0.100250,-0.649663,-0.039836,-0.752312,-0.003225,-0.570660,-0.001665,-0.468314
M,0.000000,0.000000,0.163337,-0.136479,0.247967,-0.455646,0.147272,-0.689458,0.034510,-0.805315,0.237963,-0.686231,0.291044,-0.886757,0.260822,-0.732950,0.222426,-0.572078,0.127473,-0.727670,0.177469,-1.000000,0.172113,-0.774393,0.154153,-0.586627,0.014080,-0.716047,0.049012,-0.969834,0.078325,-0.709917,0.078355,-0.539658,-0.101572,-0.649157,-0.041656,-0.752409,-0.005468,-0.569740,-0.004225,-0.468246
M,0.000000,0.000000,0.163540,-0.141638,0.247527,-0.455486,0.146125,-0.686745,0.033188,-0.799953,0.238144,-0.691596,0.291223,-0.891024,0.261486,-0.729291,0.224455,-0.569243,0.128028,-0.730162,0.179253,-1.000000,0.173624,-0.768729,0.155484,-0.585068,0.014323,-0.717980,0.050380,-0.970648,0.078455,-0.709812,0.076510,-0.545193,-0.102319,-0.650996,-0.043440,-0.751995,-0.007300,-0.570669,-0.006827,-0.475263
M,0.000000,0.000000,0.163972,-0.140328,0.246521,-0.453655,0.140834,-0.683723,0.028658,-0.801816,0.239903,-0.687395,0.290685,-0.883986,0.258122,-0.727933,0.220158,-0.572468,0.128621,-0.727291,0.176763,-1.000000,0.169138,-0.769371,0.151852,-0.586992,0.014071,-0.713966,0.045595,-0.964814,0.072990,-0.704717,0.073362,-0.544228,-0.103747,-0.647420,-0.050163,-0.749449,-0.012990,-0.569504,-0.008245,-0.478133
M,0.000000,0.000000,0.164397,-0.138853,0.248167,-0.452302,0.145951,-0.684391,0.035308,-0.806414,0.238665,-0.683489,0.291630,-0.885270,0.259363,-0.730225,0.219727,-0.572550,0.127347,-0.723642,0.178661,-1.000000,0.171332,-0.775155,0.152689,-0.589783,0.013400,-0.711865,0.048364,-0.966063,0.076347,-0.708583,0.074915,-0.542433,-0.102214,-0.645781,-0.042819,-0.741462,-0.006737,-0.562928,-0.006149,-0.468689
M,0.000000,0.000000,0.163501,-0.136050,0.247183,-0.455771,0.140018,-0.687552,0.027605,-0.809138,0.240951,-0.683189,0.294098,-0.886763,0.260571,-0.723109,0.221493,-0.563219,0.128814,-0.723431,0.181224,-1.000000,0.173721,-0.769303,0.154718,-0.586338,0.014339,-0.712103,0.050222,-0.967910,0.078381,-0.706526,0.076321,-0.544703,-0.102044,-0.647733,-0.040597,-0.741423,-0.003535,-0.560481,-0.004033,-0.470965
M,0.000000,0.000000,0.163783,-0.136385,0.249313,-0.454280,0.147383,-0.687163,0.037255,-0.809832,0.238437,-0.684507,0.290927,-0.886498,0.259831,-0.727134,0.221330,-0.568860,0.126843,-0.725107,0.177443,-1.000000,0.171526,-0.772454,0.153352,-0.588637,0.012581,-0.713787,0.048070,-0.965855,0.076809,-0.705942,0.075430,-0.542774,-0.103706,-0.648343,-0.042654,-0.741139,-0.006069,-0.560324,-0.006412,-0.469028
M,0.000000,0.000000,0.162949,-0.138140,0.247397,-0.456132,0.146326,-0.689637,0.034294,-0.810405,0.236015,-0.684275,0.289573,-0.885956,0.258353,-0.728779,0.220073,-0.570644,0.125093,-0.723551,0.175319,-1.000000,0.169619,-0.774656,0.151460,-0.589968,0.011244,-0.711159,0.045269,-0.964184,0.074926,-0.706842,0.074769,-0.542121,-0.104474,-0.645283,-0.045316,-0.742132,-0.007591,-0.563608,-0.006239,-0.467889
M,0.000000,0.000000,0.164450,-0.141011,0.246380,-0.458725,0.140604,-0.689757,0.027808,-0.810897,0.235674,-0.686567,0.288953,-0.886678,0.257099,-0.726802,0.218187,-0.565902,0.124037,-0.725132,0.174802,-1.000000,0.168229,-0.773678,0.149319,-0.585305,0.009942,-0.711842,0.044701,-0.961851,0.073981,-0.704259,0.073082,-0.538423,-0.105548,-0.644893,-0.044884,-0.738835,-0.008304,-0.561018,-0.007947,-0.467874
M,0.000000,0.000000,0.165847,-0.140370,0.248163,-0.459970,0.144196,-0.692026,0.030724,-0.811792,0.237669,-0.689105,0.289895,-0.886898,0.257856,-0.730052,0.219286,-0.571280,0.126242,-0.729413,0.176300,-1.000000,0.169383,-0.773683,0.150826,-0.587410,0.012060,-0.716153,0.047210,-0.964317,0.075154,-0.704803,0.074430,-0.539961,-0.103209,-0.649022,-0.042562,-0.740606,-0.007499,-0.559807,-0.007781,-0.466937
M,0.000000,0.000000,0.163460,-0.138331,0.247166,-0.458101,0.144805,-0.691280,0.032126,-0.810764,0.237101,-0.687216,0.289442,-0.887212,0.258614,-0.727333,0.220821,-0.567032,0.125692,-0.727608,0.175587,-1.000000,0.169429,-0.770701,0.151258,-0.584814,0.011526,-0.715024,0.047223,-0.963450,0.075105,-0.702401,0.072918,-0.538876,-0.103513,-0.648421,-0.041776,-0.739092,-0.007160,-0.557593,-0.009184,-0.465630
M,0.000000,0.000000,0.164729,-0.141025,0.247086,-0.455932,0.147457,-0.690263,0.037431,-0.812781,0.237345,-0.686147,0.289456,-0.888046,0.260033,-0.724964,0.223512,-0.564611,0.127248,-0.724179,0.178602,-1.000000,0.172337,-0.768897,0.153322,-0.584708,0.013621,-0.710888,0.048335,-0.966575,0.076481,-0.705898,0.075164,-0.540028,-0.102791,-0.644635,-0.046929,-0.754406,-0.009927,-0.573324,-0.008610,-0.475201
M,0.000000,0.000000,0.164986,-0.132124,0.251736,-0.448985,0.148710,-0.686502,0.037825,-0.805352,0.243583,-0.685312,0.296600,-0.886757,0.263355,-0.720899,0.224958,-0.561128,0.131820,-0.725409,0.183639,-1.000000,0.176497,-0.765738,0.158182,-0.582546,0.017412,-0.713167,0.053494,-0.966549,0.080906,-0.702324,0.078855,-0.539415,-0.098484,-0.647296,-0.038303,-0.745503,-0.003319,-0.562339,-0.004042,-0.469253
M,0.000000,0.000000,0.163508,-0.132314,0.249070,-0.450914,0.144812,-0.687183,0.032945,-0.807847,0.241562,-0.682718,0.293578,-0.883825,0.260025,-0.723901,0.219993,-0.566424,0.129542,-0.723521,0.179868,-1.000000,0.172045,-0.769514,0.152941,-0.586018,0.015297,-0.711468,0.050566,-0.965740,0.077259,-0.703987,0.074781,-0.541807,-0.100544,-0.646202,-0.039858,-0.743377,-0.005918,-0.560534,-0.007448,-0.469154
